Client ID,FL Round,Training Time,JSD,HDH Time,Communication Time,Total Time of FL Round,# of CPU,CPU Usage (%),RAM Usage (%),Model Type,Data Distr. Type,Dataset,Train Loss,Train Accuracy,Train F1,Train MAE,Val Loss,Val Accuracy,Val F1,Val MAE,SSIM Overhead (indice),"AP List (client_selector,client_cluster,message_compressor,model_co-versioning_registry,multi-task_model_trainer,heterogeneous_data_handler)",Agent Time (s)
Client 2,5,3.29,0.4,0.0,1.5,,5,210,28,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 3,5,3.89,0.23,0.0,30.56,,5,41,31,MLP,IID,AG_NEWS,,,,,,,,,,,0.0
Client 4,5,3.38,0.17,0.0,29.3,,3,35,33,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 5,5,7.18,0.21,0.0,3.8,35.44,3,261,30,MLP,IID,AG_NEWS,0.08,0.9759,0.9392,0.0368,1.1,0.7348,0.687,0.4763,,"{OFF,OFF,OFF,OFF,OFF,OFF}",0.21
Client 1,6,6.65,0.27,0.0,1.89,,5,315,31,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 2,6,3.38,0.41,0.0,1.34,,5,206,30,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 3,6,3.6,0.24,0.0,43.73,,5,28,28,MLP,IID,AG_NEWS,,,,,,,,,,,0.0
Client 4,6,4.58,0.15,0.0,44.25,,3,30,33,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 5,6,9.17,0.21,0.0,4.1,49.99,3,267,28,MLP,IID,AG_NEWS,0.07,0.9784,0.9081,0.0327,1.14,0.7369,0.6901,0.4618,,"{OFF,OFF,OFF,OFF,OFF,OFF}",0.1
Client 1,7,7.62,0.27,0.0,2.03,,5,308,30,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 2,7,4.38,0.4,0.0,1.91,,5,216,31,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 3,7,4.18,0.24,0.0,33.74,,5,38,29,MLP,IID,AG_NEWS,,,,,,,,,,,0.0
Client 4,7,7.3,0.15,0.0,26.5,,3,76,33,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 5,7,6.82,0.21,0.0,3.07,38.95,3,243,29,MLP,IID,AG_NEWS,0.07,0.9808,0.9512,0.0289,1.14,0.7427,0.6946,0.4566,,"{OFF,OFF,OFF,OFF,OFF,ON}",0.29
Client 1,8,5.95,0.27,0.0,3.13,,5,218,30,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 2,8,9.09,0.39,0.0,1.7,,5,258,32,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 3,8,5.78,0.2,0.0,39.51,,5,42,29,MLP,IID,AG_NEWS,,,,,,,,,,,0.0
Client 4,8,9.17,0.17,0.0,26.73,,3,83,33,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 5,8,7.24,0.21,0.0,3.55,46.34,3,233,30,MLP,IID,AG_NEWS,0.06,0.9814,0.9544,0.0286,1.16,0.7468,0.6966,0.4314,,"{ON,OFF,OFF,OFF,OFF,OFF}",0.2
Client 1,9,7.13,0.27,0.0,2.6,,5,226,31,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 2,9,8.63,0.38,0.0,2.07,,5,240,34,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 3,9,6.2,0.21,0.0,45.56,,5,39,32,MLP,IID,AG_NEWS,,,,,,,,,,,0.0
Client 4,9,7.64,0.16,0.0,30.49,,3,62,33,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 5,9,9.72,0.21,0.0,3.08,53.28,3,236,31,MLP,IID,AG_NEWS,0.06,0.9818,0.9565,0.0281,1.2,0.7479,0.6979,0.4341,,"{OFF,OFF,ON,OFF,OFF,OFF}",0.2
