Client ID,FL Round,Training Time,JSD,HDH Time,Communication Time,Total Time of FL Round,# of CPU,CPU Usage (%),RAM Usage (%),Model Type,Data Distr. Type,Dataset,Train Loss,Train Accuracy,Train F1,Train MAE,Val Loss,Val Accuracy,Val F1,Val MAE,SSIM Overhead (indice),"AP List (client_selector,client_cluster,message_compressor,model_co-versioning_registry,multi-task_model_trainer,heterogeneous_data_handler)",Agent Time (s)
Client 1,1,4.84,0.24,0.0,2.06,,5,414,21,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 2,1,0.58,0.32,0.0,0.72,,5,215,22,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 3,1,0.84,0.23,0.0,40.86,,5,13,21,MLP,IID,AG_NEWS,,,,,,,,,,,0.0
Client 4,1,0.83,0.22,0.0,27.82,,3,15,21,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 5,1,7.82,0.18,0.0,4.02,42.77,3,288,22,MLP,IID,AG_NEWS,0.26,0.9212,0.6524,0.1252,1.58,0.539,0.4171,0.8103,,"{OFF,OFF,OFF,OFF,OFF,OFF}",0.11
Client 1,2,4.93,0.24,0.0,1.99,,5,355,25,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 2,2,1.78,0.2,0.0,1.88,,5,217,25,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 3,2,1.3,0.23,0.0,36.04,,5,16,25,MLP,IID,AG_NEWS,,,,,,,,,,,0.0
Client 4,2,2.14,0.14,0.0,35.88,,3,29,26,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 5,2,8.84,0.18,0.0,4.0,39.06,3,278,25,MLP,IID,AG_NEWS,0.16,0.9527,0.8449,0.08,1.25,0.6455,0.5787,0.636,,"{ON,OFF,OFF,OFF,OFF,OFF}",0.21
Client 1,3,6.02,0.24,0.0,1.78,,5,356,30,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 2,3,2.97,0.07,0.0,1.18,,5,245,29,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 3,3,1.63,0.17,0.0,40.94,,5,15,30,MLP,IID,AG_NEWS,,,,,,,,,,,0.0
Client 4,3,2.0,0.16,0.0,25.12,,3,29,29,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 5,3,7.88,0.18,0.0,3.98,44.14,3,278,29,MLP,IID,AG_NEWS,0.14,0.9582,0.9128,0.0669,1.1,0.7162,0.67,0.4993,,"{ON,OFF,ON,OFF,OFF,ON}",0.08
Client 1,4,6.8,0.24,0.0,1.95,,5,323,31,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 2,4,3.49,0.12,0.0,2.09,,5,224,30,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 3,4,3.0,0.17,0.0,30.79,,5,34,33,MLP,IID,AG_NEWS,,,,,,,,,,,0.0
Client 4,4,3.2,0.13,0.0,26.83,,3,40,30,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 5,4,6.49,0.18,0.0,3.75,34.88,3,258,32,MLP,IID,AG_NEWS,0.12,0.9634,0.9319,0.0594,1.01,0.7452,0.7027,0.4344,,"{OFF,OFF,OFF,OFF,OFF,ON}",0.2
Client 1,5,6.42,0.24,0.0,1.77,,5,279,30,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 2,5,4.76,0.12,0.0,2.14,,5,231,31,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 3,5,3.45,0.21,0.0,35.46,,5,30,34,MLP,IID,AG_NEWS,,,,,,,,,,,0.0
Client 4,5,3.96,0.15,0.0,43.08,,3,32,30,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 5,5,6.35,0.18,0.0,2.68,48.65,3,249,33,MLP,IID,AG_NEWS,0.11,0.9656,0.9386,0.0536,0.94,0.7547,0.7143,0.4323,,"{OFF,OFF,ON,OFF,OFF,ON}",0.12
Client 1,6,7.5,0.24,0.0,2.0,,5,297,31,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 2,6,4.48,0.12,0.0,1.92,,5,210,33,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 3,6,4.11,0.23,0.0,25.97,,5,49,34,MLP,IID,AG_NEWS,,,,,,,,,,,0.0
Client 4,6,5.11,0.18,0.0,41.0,,3,37,31,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 5,6,8.35,0.18,0.0,3.67,47.22,3,257,33,MLP,IID,AG_NEWS,0.1,0.9685,0.9445,0.0483,0.91,0.7649,0.7262,0.4084,,"{OFF,OFF,OFF,OFF,OFF,OFF}",0.12
Client 1,7,6.08,0.24,0.0,2.19,,5,216,31,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 2,7,5.18,0.11,0.0,2.58,,5,217,34,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 3,7,6.53,0.23,0.0,45.32,,5,42,33,MLP,IID,AG_NEWS,,,,,,,,,,,0.0
Client 4,7,5.85,0.19,0.0,48.63,,3,37,30,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 5,7,10.14,0.18,0.0,3.9,56.02,3,249,33,MLP,IID,AG_NEWS,0.1,0.97,0.9492,0.0457,0.89,0.7738,0.7365,0.3912,,"{ON,OFF,ON,OFF,OFF,ON}",0.2
Client 1,8,7.23,0.24,0.0,1.95,,5,216,33,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 2,8,6.44,0.11,0.0,2.7,,5,216,33,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 3,8,6.61,0.18,0.0,47.99,,5,37,34,MLP,IID,AG_NEWS,,,,,,,,,,,0.0
Client 4,8,6.26,0.21,0.0,52.69,,3,36,33,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 5,8,8.37,0.18,0.0,3.39,60.51,3,236,35,MLP,IID,AG_NEWS,0.09,0.9705,0.9079,0.0449,0.89,0.779,0.7423,0.3651,,"{OFF,OFF,ON,OFF,OFF,OFF}",0.11
Client 1,9,8.03,0.24,0.0,2.68,,5,238,34,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 2,9,9.35,0.12,0.0,2.0,,5,250,35,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 3,9,6.23,0.18,0.0,50.51,,5,36,34,MLP,IID,AG_NEWS,,,,,,,,,,,0.0
Client 4,9,9.29,0.23,0.0,45.84,,3,56,35,MLP,non-IID,AG_NEWS,,,,,,,,,,,0.0
Client 5,9,7.26,0.18,0.0,2.01,57.76,3,218,34,MLP,IID,AG_NEWS,0.09,0.9714,0.9516,0.0443,0.92,0.7754,0.7389,0.3763,,"{OFF,OFF,OFF,OFF,OFF,OFF}",0.18
